Fecha,Temporada,Equipo1,Equipo2,Goles1,Goles2
26/03/1988,1987-1988,Barcelona,Betis,0,1
26/03/1988,1987-1988,Sporting de Gijón,Atlético de Madrid,2,0
26/03/1988,1987-1988,Real Sociedad,Logroñés,4,0
27/03/1988,1987-1988,Las Palmas,Español,0,2
27/03/1988,1987-1988,Murcia,Celta de Vigo,1,0
27/03/1988,1987-1988,Osasuna,Valencia,1,1
27/03/1988,1987-1988,Real Madrid,Sabadell,3,1
27/03/1988,1987-1988,Sevilla,Cádiz,2,1
27/03/1988,1987-1988,Valladolid,Mallorca,2,0
27/03/1988,1987-1988,Zaragoza,Athletic Club,1,1
2/04/1988,1987-1988,Celta de Vigo,Real Sociedad,2,0
2/04/1988,1987-1988,Español,Sevilla,3,2
2/04/1988,1987-1988,Mallorca,Real Madrid,0,2
3/04/1988,1987-1988,Athletic Club,Osasuna,2,1
3/04/1988,1987-1988,Atlético de Madrid,Zaragoza,2,0
3/04/1988,1987-1988,Betis,Murcia,0,0
3/04/1988,1987-1988,Cádiz,Barcelona,0,2
3/04/1988,1987-1988,Logroñés,Valladolid,1,0
3/04/1988,1987-1988,Sabadell,Sporting de Gijón,1,0
3/04/1988,1987-1988,Valencia,Las Palmas,3,1
9/04/1988,1987-1988,Las Palmas,Athletic Club,3,1
9/04/1988,1987-1988,Sevilla,Valencia,0,0
10/04/1988,1987-1988,Español,Cádiz,2,2
10/04/1988,1987-1988,Sporting de Gijón,Mallorca,2,1
10/04/1988,1987-1988,Murcia,Barcelona,0,0
10/04/1988,1987-1988,Osasuna,Atlético de Madrid,2,1
10/04/1988,1987-1988,Real Sociedad,Betis,3,2
10/04/1988,1987-1988,Real Madrid,Logroñés,2,0
10/04/1988,1987-1988,Valladolid,Celta de Vigo,0,0
10/04/1988,1987-1988,Zaragoza,Sabadell,1,2
16/04/1988,1987-1988,Celta de Vigo,Real Madrid,0,0
16/04/1988,1987-1988,Valencia,Español,2,0
17/04/1988,1987-1988,Athletic Club,Sevilla,2,1
17/04/1988,1987-1988,Atlético de Madrid,Las Palmas,1,0
17/04/1988,1987-1988,Barcelona,Real Sociedad,2,0
17/04/1988,1987-1988,Betis,Valladolid,1,0
17/04/1988,1987-1988,Cádiz,Murcia,5,2
17/04/1988,1987-1988,Logroñés,Sporting de Gijón,1,0
17/04/1988,1987-1988,Mallorca,Zaragoza,0,0
17/04/1988,1987-1988,Sabadell,Osasuna,0,0
23/04/1988,1987-1988,Español,Athletic Club,1,1
24/04/1988,1987-1988,Sporting de Gijón,Celta de Vigo,4,1
24/04/1988,1987-1988,Las Palmas,Sabadell,0,2
24/04/1988,1987-1988,Osasuna,Mallorca,1,0
24/04/1988,1987-1988,Real Sociedad,Murcia,0,1
24/04/1988,1987-1988,Real Madrid,Betis,6,0
24/04/1988,1987-1988,Sevilla,Atlético de Madrid,1,1
24/04/1988,1987-1988,Valencia,Cádiz,1,1
24/04/1988,1987-1988,Valladolid,Barcelona,1,1
24/04/1988,1987-1988,Zaragoza,Logroñés,1,0
30/04/1988,1987-1988,Atlético de Madrid,Español,1,1
30/04/1988,1987-1988,Barcelona,Real Madrid,2,0
1/05/1988,1987-1988,Athletic Club,Valencia,1,1
1/05/1988,1987-1988,Betis,Sporting de Gijón,2,0
1/05/1988,1987-1988,Cádiz,Real Sociedad,2,2
1/05/1988,1987-1988,Celta de Vigo,Zaragoza,1,1
1/05/1988,1987-1988,Logroñés,Osasuna,0,1
1/05/1988,1987-1988,Mallorca,Las Palmas,0,0
1/05/1988,1987-1988,Murcia,Valladolid,1,1
1/05/1988,1987-1988,Sabadell,Sevilla,2,1
7/05/1988,1987-1988,Las Palmas,Logroñés,0,2
7/05/1988,1987-1988,Valencia,Atlético de Madrid,3,4
8/05/1988,1987-1988,Athletic Club,Cádiz,0,0
8/05/1988,1987-1988,Español,Sabadell,1,1
8/05/1988,1987-1988,Sporting de Gijón,Barcelona,1,0
8/05/1988,1987-1988,Osasuna,Celta de Vigo,3,0
8/05/1988,1987-1988,Real Madrid,Murcia,3,1
8/05/1988,1987-1988,Sevilla,Mallorca,0,0
8/05/1988,1987-1988,Valladolid,Real Sociedad,0,1
8/05/1988,1987-1988,Zaragoza,Betis,3,1
14/05/1988,1987-1988,Atlético de Madrid,Athletic Club,1,0
14/05/1988,1987-1988,Barcelona,Zaragoza,4,2
14/05/1988,1987-1988,Mallorca,Español,3,0
14/05/1988,1987-1988,Real Sociedad,Real Madrid,2,2
15/05/1988,1987-1988,Betis,Osasuna,1,0
15/05/1988,1987-1988,Celta de Vigo,Las Palmas,0,1
15/05/1988,1987-1988,Logroñés,Sevilla,2,1
15/05/1988,1987-1988,Murcia,Sporting de Gijón,0,0
15/05/1988,1987-1988,Sabadell,Valencia,1,0
15/05/1988,1987-1988,Valladolid,Cádiz,1,0
3/09/1988,1988-1989,Athletic Club,Sevilla,3,0
3/09/1988,1988-1989,Barcelona,Español,2,0
3/09/1988,1988-1989,Logroñés,Atlético de Madrid,1,0
3/09/1988,1988-1989,Oviedo,Real Sociedad,1,0
4/09/1988,1988-1989,Betis,Sporting de Gijón,0,1
4/09/1988,1988-1989,Celta de Vigo,Cádiz,3,2
4/09/1988,1988-1989,Murcia,CD Málaga,1,0
4/09/1988,1988-1989,Real Madrid,Osasuna,2,2
4/09/1988,1988-1989,Valladolid,Elche,3,0
4/09/1988,1988-1989,Zaragoza,Valencia,0,0
10/09/1988,1988-1989,Español,Murcia,3,0
10/09/1988,1988-1989,CD Málaga,Celta de Vigo,2,2
10/09/1988,1988-1989,Valencia,Valladolid,1,0
11/09/1988,1988-1989,Atlético de Madrid,Athletic Club,0,1
11/09/1988,1988-1989,Cádiz,Logroñés,0,1
11/09/1988,1988-1989,Elche,Barcelona,0,3
11/09/1988,1988-1989,Sporting de Gijón,Real Madrid,2,2
11/09/1988,1988-1989,Osasuna,Zaragoza,3,0
11/09/1988,1988-1989,Real Sociedad,Betis,2,1
11/09/1988,1988-1989,Sevilla,Oviedo,2,1
17/09/1988,1988-1989,Barcelona,Valencia,1,1
17/09/1988,1988-1989,Valladolid,Osasuna,1,0
18/09/1988,1988-1989,Athletic Club,Cádiz,1,0
18/09/1988,1988-1989,Celta de Vigo,Español,0,0
18/09/1988,1988-1989,Logroñés,CD Málaga,1,0
18/09/1988,1988-1989,Murcia,Elche,0,1
18/09/1988,1988-1989,Real Madrid,Real Sociedad,2,2
18/09/1988,1988-1989,Oviedo,Betis,0,3
18/09/1988,1988-1989,Sevilla,Atlético de Madrid,4,1
18/09/1988,1988-1989,Zaragoza,Sporting de Gijón,1,1
24/09/1988,1988-1989,Osasuna,Barcelona,1,1
24/09/1988,1988-1989,Valencia,Murcia,3,0
25/09/1988,1988-1989,Atlético de Madrid,Oviedo,2,2
25/09/1988,1988-1989,Betis,Real Madrid,0,2
25/09/1988,1988-1989,Cádiz,Sevilla,0,0
25/09/1988,1988-1989,Elche,Celta de Vigo,0,1
25/09/1988,1988-1989,Español,Logroñés,2,0
25/09/1988,1988-1989,Sporting de Gijón,Valladolid,2,1
25/09/1988,1988-1989,CD Málaga,Athletic Club,1,1
25/09/1988,1988-1989,Real Sociedad,Zaragoza,2,1
1/10/1988,1988-1989,Athletic Club,Español,1,0
1/10/1988,1988-1989,Atlético de Madrid,Cádiz,3,0
1/10/1988,1988-1989,Celta de Vigo,Valencia,2,0
1/10/1988,1988-1989,Valladolid,Real Sociedad,2,0
2/10/1988,1988-1989,Barcelona,Sporting de Gijón,4,0
2/10/1988,1988-1989,Logroñés,Elche,2,1
2/10/1988,1988-1989,Murcia,Osasuna,6,1
2/10/1988,1988-1989,Oviedo,Real Madrid,1,3
2/10/1988,1988-1989,Sevilla,CD Málaga,1,1
2/10/1988,1988-1989,Zaragoza,Betis,2,1
8/10/1988,1988-1989,Real Sociedad,Barcelona,0,1
8/10/1988,1988-1989,Valencia,Logroñés,0,0
9/10/1988,1988-1989,Betis,Valladolid,0,1
9/10/1988,1988-1989,Cádiz,Oviedo,1,1
9/10/1988,1988-1989,Elche,Athletic Club,2,0
9/10/1988,1988-1989,Español,Sevilla,1,1
9/10/1988,1988-1989,Sporting de Gijón,Murcia,0,1
9/10/1988,1988-1989,CD Málaga,Atlético de Madrid,1,2
9/10/1988,1988-1989,Osasuna,Celta de Vigo,1,0
9/10/1988,1988-1989,Real Madrid,Zaragoza,4,0
15/10/1988,1988-1989,Athletic Club,Valencia,1,2
16/10/1988,1988-1989,Atlético de Madrid,Español,6,1
16/10/1988,1988-1989,Barcelona,Betis,3,0
16/10/1988,1988-1989,Cádiz,CD Málaga,0,1
16/10/1988,1988-1989,Celta de Vigo,Sporting de Gijón,2,1
16/10/1988,1988-1989,Logroñés,Osasuna,1,1
16/10/1988,1988-1989,Murcia,Real Sociedad,0,1
16/10/1988,1988-1989,Oviedo,Zaragoza,1,1
16/10/1988,1988-1989,Sevilla,Elche,4,1
16/10/1988,1988-1989,Valladolid,Real Madrid,0,1
22/10/1988,1988-1989,Real Madrid,Barcelona,3,2
23/10/1988,1988-1989,Betis,Murcia,3,0
23/10/1988,1988-1989,Elche,Atlético de Madrid,1,3
23/10/1988,1988-1989,Español,Cádiz,0,2
23/10/1988,1988-1989,Sporting de Gijón,Logroñés,3,0
23/10/1988,1988-1989,CD Málaga,Oviedo,1,1
23/10/1988,1988-1989,Osasuna,Athletic Club,1,0
23/10/1988,1988-1989,Valencia,Sevilla,1,0
23/10/1988,1988-1989,Zaragoza,Valladolid,2,0
18/05/1989,1988-1989,Real Sociedad,Celta de Vigo,4,2
29/10/1988,1988-1989,Atlético de Madrid,Valencia,2,0
30/10/1988,1988-1989,Athletic Club,Sporting de Gijón,1,4
30/10/1988,1988-1989,Barcelona,Zaragoza,1,0
30/10/1988,1988-1989,Cádiz,Elche,2,1
30/10/1988,1988-1989,Celta de Vigo,Betis,0,0
30/10/1988,1988-1989,Logroñés,Real Sociedad,1,1
30/10/1988,1988-1989,CD Málaga,Español,1,0
30/10/1988,1988-1989,Murcia,Real Madrid,0,3
30/10/1988,1988-1989,Oviedo,Valladolid,0,1
30/10/1988,1988-1989,Sevilla,Osasuna,1,0
5/11/1988,1988-1989,Real Sociedad,Athletic Club,1,0
6/11/1988,1988-1989,Betis,Logroñés,0,0
6/11/1988,1988-1989,Elche,CD Málaga,0,2
6/11/1988,1988-1989,Español,Oviedo,1,2
6/11/1988,1988-1989,Sporting de Gijón,Sevilla,0,0
6/11/1988,1988-1989,Osasuna,Atlético de Madrid,2,0
6/11/1988,1988-1989,Real Madrid,Celta de Vigo,4,1
6/11/1988,1988-1989,Valencia,Cádiz,1,2
6/11/1988,1988-1989,Valladolid,Barcelona,0,0
6/11/1988,1988-1989,Zaragoza,Murcia,2,1
19/11/1988,1988-1989,Logroñés,Real Madrid,0,1
20/11/1988,1988-1989,Athletic Club,Betis,1,1
20/11/1988,1988-1989,Atlético de Madrid,Sporting de Gijón,0,0
20/11/1988,1988-1989,Cádiz,Osasuna,1,1
20/11/1988,1988-1989,Celta de Vigo,Zaragoza,1,1
20/11/1988,1988-1989,Español,Elche,1,1
20/11/1988,1988-1989,CD Málaga,Valencia,0,1
20/11/1988,1988-1989,Murcia,Valladolid,2,1
20/11/1988,1988-1989,Oviedo,Barcelona,1,2
20/11/1988,1988-1989,Sevilla,Real Sociedad,2,0
26/11/1988,1988-1989,Real Madrid,Athletic Club,3,3
27/11/1988,1988-1989,Barcelona,Murcia,3,1
27/11/1988,1988-1989,Betis,Sevilla,1,3
27/11/1988,1988-1989,Elche,Oviedo,0,1
27/11/1988,1988-1989,Sporting de Gijón,Cádiz,1,0
27/11/1988,1988-1989,Osasuna,CD Málaga,1,0
27/11/1988,1988-1989,Real Sociedad,Atlético de Madrid,1,2
27/11/1988,1988-1989,Valencia,Español,1,1
27/11/1988,1988-1989,Valladolid,Celta de Vigo,0,1
27/11/1988,1988-1989,Zaragoza,Logroñés,1,1
30/11/1988,1988-1989,Athletic Club,Zaragoza,1,1
30/11/1988,1988-1989,Atlético de Madrid,Betis,6,2
30/11/1988,1988-1989,Cádiz,Real Sociedad,1,1
30/11/1988,1988-1989,Elche,Valencia,0,1
30/11/1988,1988-1989,Español,Osasuna,1,1
30/11/1988,1988-1989,Logroñés,Valladolid,1,1
30/11/1988,1988-1989,CD Málaga,Sporting de Gijón,1,0
30/11/1988,1988-1989,Oviedo,Murcia,2,0
30/11/1988,1988-1989,Sevilla,Real Madrid,1,1
1/12/1988,1988-1989,Celta de Vigo,Barcelona,0,3
3/12/1988,1988-1989,Real Madrid,Atlético de Madrid,2,1
4/12/1988,1988-1989,Barcelona,Logroñés,2,1
4/12/1988,1988-1989,Betis,Cádiz,1,1
4/12/1988,1988-1989,Sporting de Gijón,Español,2,1
4/12/1988,1988-1989,Murcia,Celta de Vigo,1,2
4/12/1988,1988-1989,Osasuna,Elche,1,1
4/12/1988,1988-1989,Real Sociedad,CD Málaga,2,2
4/12/1988,1988-1989,Valencia,Oviedo,0,1
4/12/1988,1988-1989,Valladolid,Athletic Club,1,0
4/12/1988,1988-1989,Zaragoza,Sevilla,0,0
10/12/1988,1988-1989,Athletic Club,Barcelona,3,2
11/12/1988,1988-1989,Atlético de Madrid,Zaragoza,3,1
11/12/1988,1988-1989,Cádiz,Real Madrid,0,2
11/12/1988,1988-1989,Elche,Sporting de Gijón,0,0
11/12/1988,1988-1989,Español,Real Sociedad,1,1
11/12/1988,1988-1989,Logroñés,Murcia,0,0
11/12/1988,1988-1989,CD Málaga,Betis,2,2
11/12/1988,1988-1989,Oviedo,Celta de Vigo,4,0
11/12/1988,1988-1989,Sevilla,Valladolid,2,4
11/12/1988,1988-1989,Valencia,Osasuna,3,2
31/12/1988,1988-1989,Athletic Club,Celta de Vigo,2,0
31/12/1988,1988-1989,Español,Real Madrid,1,4
31/12/1988,1988-1989,CD Málaga,Zaragoza,1,3
31/12/1988,1988-1989,Osasuna,Sporting de Gijón,0,0
31/12/1988,1988-1989,Oviedo,Logroñés,1,1
31/12/1988,1988-1989,Sevilla,Murcia,3,0
1/01/1989,1988-1989,Atlético de Madrid,Barcelona,1,3
1/01/1989,1988-1989,Cádiz,Valladolid,1,1
1/01/1989,1988-1989,Elche,Betis,0,0
1/01/1989,1988-1989,Valencia,Real Sociedad,1,0
7/01/1989,1988-1989,Celta de Vigo,Sevilla,1,0
8/01/1989,1988-1989,Barcelona,Cádiz,3,0
8/01/1989,1988-1989,Betis,Valencia,0,0
8/01/1989,1988-1989,Logroñés,Athletic Club,1,1
8/01/1989,1988-1989,Murcia,Atlético de Madrid,1,1
8/01/1989,1988-1989,Real Sociedad,Osasuna,2,1
8/01/1989,1988-1989,Real Madrid,Elche,4,2
8/01/1989,1988-1989,Oviedo,Sporting de Gijón,1,0
8/01/1989,1988-1989,Valladolid,CD Málaga,1,0
8/01/1989,1988-1989,Zaragoza,Español,2,1
11/01/1989,1988-1989,Barcelona,Sevilla,4,0
11/01/1989,1988-1989,Betis,Español,2,2
11/01/1989,1988-1989,Celta de Vigo,Logroñés,1,0
11/01/1989,1988-1989,Sporting de Gijón,Valencia,1,0
11/01/1989,1988-1989,Murcia,Athletic Club,1,1
11/01/1989,1988-1989,Osasuna,Oviedo,3,1
11/01/1989,1988-1989,Real Sociedad,Elche,1,0
11/01/1989,1988-1989,Real Madrid,CD Málaga,2,1
11/01/1989,1988-1989,Valladolid,Atlético de Madrid,0,1
11/01/1989,1988-1989,Zaragoza,Cádiz,0,1
14/01/1989,1988-1989,Valencia,Real Madrid,1,1
15/01/1989,1988-1989,Athletic Club,Oviedo,1,0
15/01/1989,1988-1989,Atlético de Madrid,Celta de Vigo,0,0
15/01/1989,1988-1989,Cádiz,Murcia,0,2
15/01/1989,1988-1989,Elche,Zaragoza,1,4
15/01/1989,1988-1989,Español,Valladolid,0,1
15/01/1989,1988-1989,Sporting de Gijón,Real Sociedad,4,2
15/01/1989,1988-1989,CD Málaga,Barcelona,2,2
15/01/1989,1988-1989,Osasuna,Betis,3,1
15/01/1989,1988-1989,Sevilla,Logroñés,0,1
28/01/1989,1988-1989,Osasuna,Real Madrid,1,1
29/01/1989,1988-1989,Atlético de Madrid,Logroñés,2,0
29/01/1989,1988-1989,Cádiz,Celta de Vigo,1,1
29/01/1989,1988-1989,Elche,Valladolid,1,0
29/01/1989,1988-1989,Español,Barcelona,2,2
29/01/1989,1988-1989,Sporting de Gijón,Betis,0,0
29/01/1989,1988-1989,CD Málaga,Murcia,1,3
29/01/1989,1988-1989,Real Sociedad,Oviedo,0,0
29/01/1989,1988-1989,Sevilla,Athletic Club,0,0
29/01/1989,1988-1989,Valencia,Zaragoza,2,2
11/02/1989,1988-1989,Athletic Club,Atlético de Madrid,1,1
12/02/1989,1988-1989,Barcelona,Elche,2,0
12/02/1989,1988-1989,Betis,Real Sociedad,1,1
12/02/1989,1988-1989,Celta de Vigo,CD Málaga,2,0
12/02/1989,1988-1989,Logroñés,Cádiz,1,0
12/02/1989,1988-1989,Murcia,Español,1,0
12/02/1989,1988-1989,Real Madrid,Sporting de Gijón,5,1
12/02/1989,1988-1989,Oviedo,Sevilla,0,0
12/02/1989,1988-1989,Valladolid,Valencia,1,1
12/02/1989,1988-1989,Zaragoza,Osasuna,0,1
18/02/1989,1988-1989,Valencia,Barcelona,1,1
19/02/1989,1988-1989,Atlético de Madrid,Sevilla,2,0
19/02/1989,1988-1989,Betis,Oviedo,1,0
19/02/1989,1988-1989,Cádiz,Athletic Club,0,0
19/02/1989,1988-1989,Elche,Murcia,3,0
19/02/1989,1988-1989,Español,Celta de Vigo,1,1
19/02/1989,1988-1989,Sporting de Gijón,Zaragoza,1,2
19/02/1989,1988-1989,CD Málaga,Logroñés,1,0
19/02/1989,1988-1989,Osasuna,Valladolid,0,2
19/02/1989,1988-1989,Real Sociedad,Real Madrid,1,1
25/02/1989,1988-1989,Real Madrid,Betis,5,1
25/02/1989,1988-1989,Oviedo,Atlético de Madrid,5,2
25/02/1989,1988-1989,Zaragoza,Real Sociedad,0,0
26/02/1989,1988-1989,Athletic Club,CD Málaga,3,1
26/02/1989,1988-1989,Barcelona,Osasuna,1,2
26/02/1989,1988-1989,Celta de Vigo,Elche,3,0
26/02/1989,1988-1989,Logroñés,Español,0,0
26/02/1989,1988-1989,Murcia,Valencia,0,1
26/02/1989,1988-1989,Sevilla,Cádiz,1,1
26/02/1989,1988-1989,Valladolid,Sporting de Gijón,0,1
4/03/1989,1988-1989,Sporting de Gijón,Barcelona,0,2
5/03/1989,1988-1989,Betis,Zaragoza,2,1
5/03/1989,1988-1989,Cádiz,Atlético de Madrid,2,0
5/03/1989,1988-1989,Elche,Logroñés,1,2
5/03/1989,1988-1989,Español,Athletic Club,1,0
5/03/1989,1988-1989,CD Málaga,Sevilla,1,0
5/03/1989,1988-1989,Osasuna,Murcia,1,0
5/03/1989,1988-1989,Real Sociedad,Valladolid,1,0
5/03/1989,1988-1989,Real Madrid,Oviedo,1,0
5/03/1989,1988-1989,Valencia,Celta de Vigo,1,0
11/03/1989,1988-1989,Barcelona,Real Sociedad,4,1
11/03/1989,1988-1989,Zaragoza,Real Madrid,1,4
12/03/1989,1988-1989,Athletic Club,Elche,2,0
12/03/1989,1988-1989,Atlético de Madrid,CD Málaga,3,0
12/03/1989,1988-1989,Celta de Vigo,Osasuna,1,0
12/03/1989,1988-1989,Logroñés,Valencia,0,1
12/03/1989,1988-1989,Murcia,Sporting de Gijón,0,3
12/03/1989,1988-1989,Oviedo,Cádiz,1,0
12/03/1989,1988-1989,Sevilla,Español,0,0
12/03/1989,1988-1989,Valladolid,Betis,2,1
25/03/1989,1988-1989,Betis,Barcelona,0,2
25/03/1989,1988-1989,Valencia,Athletic Club,0,0
26/03/1989,1988-1989,Elche,Sevilla,1,2
26/03/1989,1988-1989,Español,Atlético de Madrid,1,0
26/03/1989,1988-1989,Sporting de Gijón,Celta de Vigo,1,2
26/03/1989,1988-1989,CD Málaga,Cádiz,0,2
26/03/1989,1988-1989,Osasuna,Logroñés,0,0
26/03/1989,1988-1989,Real Sociedad,Murcia,0,2
26/03/1989,1988-1989,Real Madrid,Valladolid,3,2
26/03/1989,1988-1989,Zaragoza,Oviedo,3,1
1/04/1989,1988-1989,Barcelona,Real Madrid,0,0
2/04/1989,1988-1989,Athletic Club,Osasuna,0,0
2/04/1989,1988-1989,Atlético de Madrid,Elche,3,1
2/04/1989,1988-1989,Cádiz,Español,0,0
2/04/1989,1988-1989,Celta de Vigo,Real Sociedad,2,2
2/04/1989,1988-1989,Logroñés,Sporting de Gijón,1,0
2/04/1989,1988-1989,Murcia,Betis,0,2
2/04/1989,1988-1989,Oviedo,CD Málaga,2,3
2/04/1989,1988-1989,Sevilla,Valencia,1,0
2/04/1989,1988-1989,Valladolid,Zaragoza,1,0
8/04/1989,1988-1989,Español,CD Málaga,0,1
8/04/1989,1988-1989,Valencia,Atlético de Madrid,1,0
9/04/1989,1988-1989,Betis,Celta de Vigo,2,0
9/04/1989,1988-1989,Elche,Cádiz,2,2
9/04/1989,1988-1989,Sporting de Gijón,Athletic Club,0,1
9/04/1989,1988-1989,Osasuna,Sevilla,1,3
9/04/1989,1988-1989,Real Sociedad,Logroñés,2,2
9/04/1989,1988-1989,Real Madrid,Murcia,3,0
9/04/1989,1988-1989,Valladolid,Oviedo,1,0
9/04/1989,1988-1989,Zaragoza,Barcelona,0,0
15/04/1989,1988-1989,Barcelona,Valladolid,0,0
15/04/1989,1988-1989,Celta de Vigo,Real Madrid,2,0
16/04/1989,1988-1989,Athletic Club,Real Sociedad,2,3
16/04/1989,1988-1989,Atlético de Madrid,Osasuna,4,1
16/04/1989,1988-1989,Cádiz,Valencia,1,1
16/04/1989,1988-1989,Logroñés,Betis,3,1
16/04/1989,1988-1989,CD Málaga,Elche,2,1
16/04/1989,1988-1989,Murcia,Zaragoza,0,3
16/04/1989,1988-1989,Oviedo,Español,0,1
16/04/1989,1988-1989,Sevilla,Sporting de Gijón,1,0
29/04/1989,1988-1989,Real Sociedad,Sevilla,1,0
29/04/1989,1988-1989,Valencia,CD Málaga,2,1
30/04/1989,1988-1989,Barcelona,Oviedo,7,1
30/04/1989,1988-1989,Betis,Athletic Club,2,0
30/04/1989,1988-1989,Elche,Español,1,1
30/04/1989,1988-1989,Sporting de Gijón,Atlético de Madrid,2,2
30/04/1989,1988-1989,Osasuna,Cádiz,0,1
30/04/1989,1988-1989,Real Madrid,Logroñés,1,0
30/04/1989,1988-1989,Valladolid,Murcia,2,1
30/04/1989,1988-1989,Zaragoza,Celta de Vigo,2,1
6/05/1989,1988-1989,Español,Valencia,0,1
7/05/1989,1988-1989,Athletic Club,Real Madrid,1,1
7/05/1989,1988-1989,Atlético de Madrid,Real Sociedad,3,0
7/05/1989,1988-1989,Cádiz,Sporting de Gijón,0,3
7/05/1989,1988-1989,Celta de Vigo,Valladolid,1,1
7/05/1989,1988-1989,Logroñés,Zaragoza,0,2
7/05/1989,1988-1989,CD Málaga,Osasuna,1,2
7/05/1989,1988-1989,Oviedo,Elche,3,0
7/05/1989,1988-1989,Sevilla,Betis,1,0
25/05/1989,1988-1989,Murcia,Barcelona,2,0
13/05/1989,1988-1989,Betis,Atlético de Madrid,0,1
13/05/1989,1988-1989,Real Sociedad,Cádiz,0,0
13/05/1989,1988-1989,Valencia,Elche,3,2
14/05/1989,1988-1989,Barcelona,Celta de Vigo,3,1
14/05/1989,1988-1989,Sporting de Gijón,CD Málaga,1,2
14/05/1989,1988-1989,Murcia,Oviedo,0,0
14/05/1989,1988-1989,Osasuna,Español,0,0
14/05/1989,1988-1989,Real Madrid,Sevilla,3,0
14/05/1989,1988-1989,Valladolid,Logroñés,3,1
14/05/1989,1988-1989,Zaragoza,Athletic Club,1,0
20/05/1989,1988-1989,Atlético de Madrid,Real Madrid,3,3
21/05/1989,1988-1989,Athletic Club,Valladolid,2,0
21/05/1989,1988-1989,Cádiz,Betis,4,0
21/05/1989,1988-1989,Celta de Vigo,Murcia,0,0
21/05/1989,1988-1989,Elche,Osasuna,0,1
21/05/1989,1988-1989,Español,Sporting de Gijón,2,1
21/05/1989,1988-1989,Logroñés,Barcelona,0,2
21/05/1989,1988-1989,CD Málaga,Real Sociedad,1,0
21/05/1989,1988-1989,Oviedo,Valencia,0,0
21/05/1989,1988-1989,Sevilla,Zaragoza,0,1
27/05/1989,1988-1989,Barcelona,Athletic Club,3,0
27/05/1989,1988-1989,Betis,CD Málaga,1,2
27/05/1989,1988-1989,Sporting de Gijón,Elche,2,0
27/05/1989,1988-1989,Valladolid,Sevilla,2,1
28/05/1989,1988-1989,Celta de Vigo,Oviedo,1,2
28/05/1989,1988-1989,Murcia,Logroñés,0,0
28/05/1989,1988-1989,Osasuna,Valencia,0,1
28/05/1989,1988-1989,Real Sociedad,Español,0,1
28/05/1989,1988-1989,Real Madrid,Cádiz,4,0
28/05/1989,1988-1989,Zaragoza,Atlético de Madrid,0,0
3/06/1989,1988-1989,Atlético de Madrid,Valladolid,3,2
3/06/1989,1988-1989,Sevilla,Barcelona,1,1
3/06/1989,1988-1989,Valencia,Sporting de Gijón,2,1
4/06/1989,1988-1989,Athletic Club,Murcia,3,0
4/06/1989,1988-1989,Cádiz,Zaragoza,1,1
4/06/1989,1988-1989,Elche,Real Sociedad,1,1
4/06/1989,1988-1989,Español,Betis,0,0
4/06/1989,1988-1989,Logroñés,Celta de Vigo,1,1
4/06/1989,1988-1989,CD Málaga,Real Madrid,2,2
4/06/1989,1988-1989,Oviedo,Osasuna,3,2
10/06/1989,1988-1989,Barcelona,Atlético de Madrid,3,0
10/06/1989,1988-1989,Sporting de Gijón,Osasuna,2,1
10/06/1989,1988-1989,Valladolid,Cádiz,1,0
11/06/1989,1988-1989,Betis,Elche,3,1
11/06/1989,1988-1989,Celta de Vigo,Athletic Club,1,2
11/06/1989,1988-1989,Logroñés,Oviedo,1,1
11/06/1989,1988-1989,Murcia,Sevilla,1,2
11/06/1989,1988-1989,Real Sociedad,Valencia,0,0
11/06/1989,1988-1989,Real Madrid,Español,3,0
11/06/1989,1988-1989,Zaragoza,CD Málaga,2,1
17/06/1989,1988-1989,Atlético de Madrid,Murcia,3,0
17/06/1989,1988-1989,Sporting de Gijón,Oviedo,0,0
17/06/1989,1988-1989,Valencia,Betis,3,0
18/06/1989,1988-1989,Athletic Club,Logroñés,3,0
18/06/1989,1988-1989,Cádiz,Barcelona,1,1
18/06/1989,1988-1989,Elche,Real Madrid,1,3
18/06/1989,1988-1989,Español,Zaragoza,2,2
18/06/1989,1988-1989,CD Málaga,Valladolid,0,0
18/06/1989,1988-1989,Osasuna,Real Sociedad,1,0
18/06/1989,1988-1989,Sevilla,Celta de Vigo,1,3
2/09/1989,1989-1990,Athletic Club,Real Sociedad,1,0
2/09/1989,1989-1990,CD Málaga,Celta de Vigo,1,1
2/09/1989,1989-1990,Valencia,Atlético de Madrid,1,3
2/09/1989,1989-1990,Valladolid,Barcelona,2,0
3/09/1989,1989-1990,Cádiz,Logroñés,0,1
3/09/1989,1989-1990,Osasuna,Mallorca,1,0
3/09/1989,1989-1990,Real Madrid,Sporting de Gijón,2,0
3/09/1989,1989-1990,Oviedo,Castellón,1,1
3/09/1989,1989-1990,Sevilla,Tenerife,1,0
3/09/1989,1989-1990,Zaragoza,Rayo Vallecano,3,0
9/09/1989,1989-1990,Atlético de Madrid,Cádiz,1,0
9/09/1989,1989-1990,Barcelona,Osasuna,4,0
9/09/1989,1989-1990,Castellón,Real Madrid,0,0
10/09/1989,1989-1990,Celta de Vigo,Sevilla,0,1
10/09/1989,1989-1990,Sporting de Gijón,Valencia,1,1
10/09/1989,1989-1990,Logroñés,CD Málaga,1,0
10/09/1989,1989-1990,Mallorca,Oviedo,2,2
